classifier,datatype,fit_time,fold,score_time,test_accuracy,test_f1_macro,test_precision_macro,test_recall_macro,methodtype,dataset,classlabels
MiniRocket,All,1.534038543701172,4,0.1637284755706787,0.4,0.3257142857142857,0.3545454545454545,0.4,tsc,IMT,videos
MiniRocket,All,1.5475873947143557,5,0.16490650177001953,0.3333333333333333,0.25272727272727274,0.23,0.3333333333333333,tsc,IMT,videos
MiniRocket,All,1.6392562389373782,6,0.16374778747558594,0.6,0.5980952380952382,0.6966666666666667,0.6,tsc,IMT,videos
MiniRocket,All,1.627892255783081,7,0.1572415828704834,0.6,0.5333333333333333,0.4999999999999999,0.5999999999999999,tsc,IMT,videos
MiniRocket,All,1.4907331466674805,8,0.16307687759399414,0.3333333333333333,0.3171428571428572,0.4071428571428571,0.3333333333333333,tsc,IMT,videos
MiniRocket,All,1.6258268356323242,9,0.16212201118469238,0.8,0.7933333333333332,0.9,0.8,tsc,IMT,videos
MiniRocket,All,1.6339578628540041,10,0.1592247486114502,0.5714285714285714,0.4166666666666666,0.3533333333333333,0.5333333333333333,tsc,IMT,videos
MiniRocket,All,1.6337234973907468,11,0.16091442108154294,0.7142857142857143,0.6433333333333333,0.62,0.7333333333333333,tsc,IMT,videos
MiniRocket,All,1.5317881107330322,12,0.15748929977416992,0.5714285714285714,0.58,0.85,0.6,tsc,IMT,videos
MiniRocket,All,1.5239050388336182,13,0.16096091270446775,0.7142857142857143,0.6380952380952379,0.65,0.7,tsc,IMT,videos
MiniRocket,All,1.6215062141418457,14,0.15715861320495605,0.35714285714285715,0.3333333333333333,0.4666666666666667,0.36666666666666653,tsc,IMT,videos
MiniRocket,All,1.6430606842041016,15,0.16022849082946775,0.6428571428571429,0.5690909090909091,0.675,0.6,tsc,IMT,videos
MiniRocket,All,1.563187837600708,16,0.1570284366607666,0.5714285714285714,0.5224242424242423,0.575,0.5666666666666667,tsc,IMT,videos
MiniRocket,All,1.631821870803833,17,0.1558372974395752,0.5,0.4,0.33,0.5333333333333333,tsc,IMT,videos
MiniRocket,All,1.645007848739624,18,0.1612386703491211,0.5714285714285714,0.5290909090909091,0.6083333333333333,0.5999999999999999,tsc,IMT,videos
MiniRocket,All,1.6310982704162598,19,0.16051363945007324,0.6428571428571429,0.6,0.5857142857142857,0.6666666666666667,tsc,IMT,videos
KNN,Quaternion,0.03946208953857422,0,4.307806730270387,0.49807098765432106,0.4897534120880558,0.4949178262323346,0.498070987654321,fbc,Tsinghua,videos
KNN,Quaternion,0.04046845436096192,1,4.991312503814697,0.5034722222222222,0.4966319156338614,0.498709034780154,0.5034722222222222,fbc,Tsinghua,videos
KNN,Quaternion,0.02660346031188965,2,4.594900846481323,0.4915123456790124,0.4864607225423394,0.4923173139775033,0.4915123456790124,fbc,Tsinghua,videos
KNN,Quaternion,0.03726029396057129,3,5.002845287322998,0.494212962962963,0.4884436382048424,0.4923727480399054,0.4942129629629629,fbc,Tsinghua,videos
KNN,Quaternion,0.053915739059448235,4,4.883554697036743,0.4834104938271605,0.4747714667499772,0.4786388526378819,0.4834104938271605,fbc,Tsinghua,videos
KNN,Quaternion,0.03979063034057617,5,4.3446853160858145,0.4972993827160494,0.4907827830295933,0.496111171709839,0.4972993827160494,fbc,Tsinghua,videos
KNN,Quaternion,0.032410860061645515,6,5.253230333328247,0.4965277777777778,0.4899066097455898,0.494635155731143,0.4965277777777778,fbc,Tsinghua,videos
KNN,Quaternion,0.0331721305847168,7,3.482380151748657,0.501929012345679,0.4956580770166215,0.4982165851131388,0.5019290123456791,fbc,Tsinghua,videos
KNN,Quaternion,0.05573439598083496,8,5.058516025543213,0.5061728395061729,0.4982559889659124,0.5012583068611058,0.5061728395061729,fbc,Tsinghua,videos
KNN,Quaternion,0.031676530838012695,9,4.0322697162628165,0.496141975308642,0.4896718621355396,0.4921843554797147,0.496141975308642,fbc,Tsinghua,videos
KNN,Quaternion,0.05574965476989746,10,5.181435108184815,0.5216049382716049,0.513119814084834,0.5178134421259446,0.5216049382716049,fbc,Tsinghua,videos
KNN,Quaternion,0.07610416412353516,11,4.892647504806519,0.5069444444444444,0.4995418343682171,0.5025579737761121,0.5069444444444444,fbc,Tsinghua,videos
KNN,Quaternion,0.030836582183837887,12,5.0688300132751465,0.5231481481481481,0.5180792230793141,0.5202544904213119,0.5231481481481483,fbc,Tsinghua,videos
KNN,Quaternion,0.030452728271484375,13,4.344813108444214,0.4992283950617284,0.4932255857089658,0.4968314888647709,0.4992283950617285,fbc,Tsinghua,videos
KNN,Quaternion,0.034180402755737305,14,4.590736389160156,0.501929012345679,0.4946424181924526,0.4976052130883642,0.501929012345679,fbc,Tsinghua,videos
KNN,Quaternion,0.037010908126831055,15,4.767084836959839,0.4938271604938271,0.4878268426561968,0.4903819333630708,0.4938271604938272,fbc,Tsinghua,videos
KNN,Quaternion,0.031449317932128906,16,5.291224718093872,0.4930555555555556,0.48646316922788,0.4886216970566131,0.4930555555555556,fbc,Tsinghua,videos
KNN,Quaternion,0.03884315490722656,17,4.445136070251465,0.5007716049382716,0.4949381951968309,0.497867341675886,0.5007716049382717,fbc,Tsinghua,videos
KNN,Quaternion,0.07049345970153809,18,4.695944786071777,0.4880401234567901,0.4816484321918521,0.4842188300741622,0.4880401234567902,fbc,Tsinghua,videos
KNN,Quaternion,0.07049345970153809,19,5.2105872631073,0.5200617283950617,0.51365794663084,0.516937188731142,0.5200617283950617,fbc,Tsinghua,videos
DT,Quaternion,22.106920003890988,0,0.01154494285583496,0.5547839506172839,0.5535246342120164,0.5532466062992678,0.5547839506172839,fbc,Tsinghua,videos
DT,Quaternion,22.224546194076535,1,0.009888648986816406,0.5601851851851852,0.5611012959268391,0.5624694560368538,0.5601851851851851,fbc,Tsinghua,videos
DT,Quaternion,19.647179126739506,2,0.011525154113769531,0.5493827160493827,0.5491413513686796,0.549450317472546,0.5493827160493827,fbc,Tsinghua,videos
DT,Quaternion,20.047415018081665,3,0.015870094299316406,0.5416666666666666,0.5398714185216102,0.539276979165399,0.5416666666666666,fbc,Tsinghua,videos
DT,Quaternion,18.501389503479004,4,0.01055312156677246,0.5378086419753086,0.5372833347206818,0.5371240936133392,0.5378086419753088,fbc,Tsinghua,videos
DT,Quaternion,22.383332014083862,5,0.010133504867553713,0.5563271604938271,0.5574937564021688,0.5592236181417347,0.5563271604938271,fbc,Tsinghua,videos
DT,Quaternion,22.334375858306885,6,0.012731552124023438,0.5524691358024691,0.5522740898684178,0.5528839030986129,0.552469135802469,fbc,Tsinghua,videos
DT,Quaternion,23.56627655029297,7,0.012996673583984377,0.5613425925925926,0.5604148641188701,0.5597861743643229,0.5613425925925927,fbc,Tsinghua,videos
DT,Quaternion,20.3273766040802,8,0.009670734405517578,0.5509259259259259,0.5511409800127466,0.5523029159339488,0.550925925925926,fbc,Tsinghua,videos
DT,Quaternion,22.00784969329834,9,0.009641885757446287,0.5551697530864198,0.5555291623025285,0.5559871045048727,0.5551697530864197,fbc,Tsinghua,videos
DT,Quaternion,18.880100727081302,10,0.011446714401245115,0.5686728395061729,0.5691942463579414,0.5701801998602779,0.5686728395061729,fbc,Tsinghua,videos
DT,Quaternion,19.06183433532715,11,0.009857892990112305,0.5532407407407407,0.5519687942360463,0.5511775869291887,0.5532407407407407,fbc,Tsinghua,videos
DT,Quaternion,18.563425302505493,12,0.01122593879699707,0.5466820987654321,0.5466976047228294,0.5473553351723623,0.5466820987654321,fbc,Tsinghua,videos
DT,Quaternion,19.032011508941647,13,0.009001493453979492,0.5497685185185185,0.5481832765271565,0.54752282399846,0.5497685185185185,fbc,Tsinghua,videos
DT,Quaternion,21.80911374092102,14,0.010946273803710938,0.5327932098765432,0.5326755053516298,0.5327629489292206,0.5327932098765431,fbc,Tsinghua,videos
DT,Quaternion,19.614794254302982,15,0.009017229080200195,0.5447530864197531,0.5452524491672991,0.5463738223844384,0.5447530864197532,fbc,Tsinghua,videos
DT,Quaternion,20.28735899925232,16,0.01049351692199707,0.5405092592592593,0.5415838356970198,0.5436353379069208,0.5405092592592592,fbc,Tsinghua,videos
DT,Quaternion,23.46281886100769,17,0.010187864303588869,0.5374228395061729,0.5377985318467086,0.538834364139604,0.5374228395061729,fbc,Tsinghua,videos
DT,Quaternion,18.992925167083737,18,0.009063482284545898,0.5478395061728395,0.5473483860135083,0.5473634558072862,0.5478395061728396,fbc,Tsinghua,videos
DT,Quaternion,19.64797163009644,19,0.010454416275024414,0.5401234567901234,0.5392400982905879,0.5391487351246429,0.5401234567901234,fbc,Tsinghua,videos
RF,Quaternion,117.08231806755066,0,0.06373953819274902,0.5300925925925926,0.5212830134368901,0.5238858868184865,0.5300925925925926,fbc,Tsinghua,videos
RF,Quaternion,109.18736934661864,1,0.05862593650817871,0.5262345679012346,0.5200661091533463,0.5239531957077469,0.5262345679012346,fbc,Tsinghua,videos
RF,Quaternion,113.3724443912506,2,0.05949044227600098,0.5366512345679012,0.5317243021522999,0.536829870057424,0.5366512345679013,fbc,Tsinghua,videos
RF,Quaternion,103.46363401412964,3,0.06061482429504395,0.5536265432098766,0.5442850687666796,0.5468347490186349,0.5536265432098766,fbc,Tsinghua,videos
RF,Quaternion,104.14756321907043,4,0.06172251701354981,0.5339506172839507,0.528682952873011,0.5333175353977315,0.5339506172839505,fbc,Tsinghua,videos
RF,Quaternion,118.68976879119872,5,0.058930635452270515,0.5308641975308642,0.5241898581685439,0.528216128760839,0.5308641975308643,fbc,Tsinghua,videos
RF,Quaternion,116.4619472026825,6,0.061898469924926765,0.5239197530864198,0.5177297109732059,0.5206275847231336,0.5239197530864197,fbc,Tsinghua,videos
RF,Quaternion,120.53658151626587,7,0.059359073638916016,0.5227623456790124,0.5156198042955226,0.5175296357896465,0.5227623456790124,fbc,Tsinghua,videos
RF,Quaternion,103.38670516014099,8,0.06047844886779785,0.5227623456790124,0.5155575428183127,0.519868720492322,0.5227623456790123,fbc,Tsinghua,videos
RF,Quaternion,112.05252766609192,9,0.06143045425415039,0.5335648148148148,0.5285345759426965,0.5336283471545673,0.5335648148148147,fbc,Tsinghua,videos
RF,Quaternion,110.12978672981262,10,0.061331510543823235,0.5270061728395061,0.5203332659512845,0.5219267645346984,0.5270061728395061,fbc,Tsinghua,videos
RF,Quaternion,122.40992045402528,11,0.05914497375488281,0.5432098765432098,0.5360735310400561,0.5411384445833738,0.54320987654321,fbc,Tsinghua,videos
RF,Quaternion,115.62343001365662,12,0.05932021141052246,0.5435956790123457,0.5379924028538796,0.5411653597911444,0.5435956790123456,fbc,Tsinghua,videos
RF,Quaternion,112.09068489074707,13,0.05861258506774902,0.5185185185185185,0.512124013636702,0.5174295188552606,0.5185185185185185,fbc,Tsinghua,videos
RF,Quaternion,116.35692572593688,14,0.060686349868774414,0.5262345679012346,0.5196749078324228,0.5235132170783561,0.5262345679012346,fbc,Tsinghua,videos
RF,Quaternion,114.07665967941284,15,0.05841374397277833,0.5297067901234568,0.5233471586085424,0.5287619713024555,0.5297067901234568,fbc,Tsinghua,videos
RF,Quaternion,102.85816025733948,16,0.07103681564331055,0.5308641975308642,0.5269917523988761,0.5332525734207968,0.5308641975308642,fbc,Tsinghua,videos
RF,Quaternion,122.17911648750305,17,0.06120967864990234,0.5254629629629629,0.5200225001674846,0.5232905320646178,0.5254629629629629,fbc,Tsinghua,videos
RF,Quaternion,122.9977161884308,18,0.05884122848510742,0.5270061728395061,0.519662680611892,0.5246680826840446,0.5270061728395061,fbc,Tsinghua,videos
RF,Quaternion,111.4254412651062,19,0.058587312698364265,0.5289351851851852,0.5217249006224639,0.5256690020474873,0.5289351851851851,fbc,Tsinghua,videos
GBM,Quaternion,929.3570325374603,0,0.039092063903808594,0.6346450617283951,0.6310616183126982,0.6353338666622149,0.6346450617283952,fbc,Tsinghua,videos
GBM,Quaternion,932.568958759308,1,0.03928709030151367,0.6547067901234568,0.6529274177758213,0.6553031378601728,0.6547067901234568,fbc,Tsinghua,videos
GBM,Quaternion,915.9231209754944,2,0.05017566680908203,0.6485339506172839,0.6464630986899115,0.648807741020944,0.6485339506172839,fbc,Tsinghua,videos
GBM,Quaternion,926.6334550380707,3,0.03850889205932617,0.6516203703703703,0.6489183912156401,0.6507219403558451,0.6516203703703703,fbc,Tsinghua,videos
GBM,Quaternion,945.6839578151704,4,0.039450407028198235,0.6350308641975309,0.6327435928609368,0.6350299665186476,0.635030864197531,fbc,Tsinghua,videos
GBM,Quaternion,936.015561580658,5,0.03888654708862305,0.6350308641975309,0.6335705721983136,0.6353567372636488,0.6350308641975309,fbc,Tsinghua,videos
GBM,Quaternion,925.8219401836396,6,0.03878068923950195,0.6469907407407407,0.6445695070114374,0.6462136018992647,0.6469907407407408,fbc,Tsinghua,videos
GBM,Quaternion,929.8384923934937,7,0.03862190246582031,0.6319444444444444,0.6284879124523273,0.6303847965398456,0.6319444444444444,fbc,Tsinghua,videos
GBM,Quaternion,917.5445313453674,8,0.03887462615966797,0.6358024691358025,0.6321311474038689,0.6335438397095838,0.6358024691358025,fbc,Tsinghua,videos
GBM,Quaternion,940.211400270462,9,0.0388791561126709,0.6458333333333334,0.6438673807111657,0.6455511845210087,0.6458333333333334,fbc,Tsinghua,videos
GBM,Quaternion,920.8746066093444,10,0.038574934005737305,0.6439043209876543,0.6415266196568971,0.6429452945447348,0.6439043209876544,fbc,Tsinghua,videos
GBM,Quaternion,936.2060165405272,11,0.038822412490844734,0.6481481481481481,0.6455375389873954,0.64669564173987,0.6481481481481481,fbc,Tsinghua,videos
GBM,Quaternion,951.119756937027,12,0.038637638092041016,0.654320987654321,0.6521830026831945,0.6540395034325621,0.6543209876543209,fbc,Tsinghua,videos
GBM,Quaternion,940.8692831993103,13,0.03849315643310547,0.6481481481481481,0.6462390609924833,0.6498924072460239,0.6481481481481481,fbc,Tsinghua,videos
GBM,Quaternion,936.8407044410706,14,0.04068756103515625,0.6539351851851852,0.6518906498381872,0.6536227887656171,0.6539351851851851,fbc,Tsinghua,videos
GBM,Quaternion,924.2183225154877,15,0.04051780700683594,0.6593364197530864,0.6582298204120364,0.6599903188265682,0.6593364197530864,fbc,Tsinghua,videos
GBM,Quaternion,932.2128908634186,16,0.03861165046691895,0.6377314814814815,0.6355081408930642,0.639982054084625,0.6377314814814814,fbc,Tsinghua,videos
GBM,Quaternion,948.7149577140808,17,0.03903031349182129,0.6400462962962963,0.6371936140458244,0.6390047539938098,0.6400462962962963,fbc,Tsinghua,videos
GBM,Quaternion,937.2736897468567,18,0.038858652114868164,0.6319444444444444,0.6302899208817307,0.6324343389285109,0.6319444444444444,fbc,Tsinghua,videos
GBM,Quaternion,951.1372711658478,19,0.0401608943939209,0.6408179012345679,0.6368214474052258,0.6399425645763417,0.6408179012345678,fbc,Tsinghua,videos
KNN,Euler,0.022950410842895508,0,4.4345574378967285,0.5150462962962963,0.5091176091890216,0.5133617522273438,0.5150462962962963,fbc,Tsinghua,videos
KNN,Euler,0.02956986427307129,1,3.5671706199646,0.5227623456790124,0.5178410677740233,0.5198790381067219,0.5227623456790124,fbc,Tsinghua,videos
KNN,Euler,0.03731703758239746,2,3.8421475887298575,0.5266203703703703,0.521028530834057,0.5244907693176746,0.5266203703703705,fbc,Tsinghua,videos
KNN,Euler,0.03537464141845703,3,3.900572061538696,0.5189043209876543,0.5138710368253051,0.5192574496199696,0.5189043209876544,fbc,Tsinghua,videos
KNN,Euler,0.027848243713378903,4,4.388345003128052,0.5115740740740741,0.5049710261625244,0.5070141168637012,0.511574074074074,fbc,Tsinghua,videos
KNN,Euler,0.031942129135131836,5,3.690940141677856,0.5204475308641975,0.5154845814064939,0.5209877269674694,0.5204475308641976,fbc,Tsinghua,videos
KNN,Euler,0.02909398078918457,6,4.6825480461120605,0.5123456790123457,0.5057066759346783,0.5096733564134401,0.5123456790123456,fbc,Tsinghua,videos
KNN,Euler,0.02895689010620117,7,4.5637855529785165,0.529320987654321,0.5244843915228505,0.5295647786040738,0.5293209876543209,fbc,Tsinghua,videos
KNN,Euler,0.034658193588256836,8,4.174514293670653,0.5127314814814815,0.5054416099815862,0.5090371251661439,0.5127314814814814,fbc,Tsinghua,videos
KNN,Euler,0.03916215896606445,9,3.9086406230926514,0.5196759259259259,0.5127271771003051,0.5145955960256013,0.519675925925926,fbc,Tsinghua,videos
KNN,Euler,0.03769207000732422,10,4.079108476638794,0.5470679012345679,0.5405602535260418,0.5435538720752011,0.5470679012345679,fbc,Tsinghua,videos
KNN,Euler,0.03295636177062988,11,3.8257665634155273,0.5520833333333334,0.5465394825519757,0.5483242778088315,0.5520833333333334,fbc,Tsinghua,videos
KNN,Euler,0.035060882568359375,12,4.572602510452271,0.5435956790123457,0.5382029182404936,0.5435042256647095,0.5435956790123457,fbc,Tsinghua,videos
KNN,Euler,0.03390812873840332,13,3.854429006576538,0.5061728395061729,0.4989449357517723,0.5005800401197564,0.5061728395061729,fbc,Tsinghua,videos
KNN,Euler,0.03937602043151856,14,4.878077745437622,0.5127314814814815,0.506783698269873,0.5100606614808271,0.5127314814814815,fbc,Tsinghua,videos
KNN,Euler,0.0437159538269043,15,4.846661567687988,0.5246913580246914,0.520110894894274,0.5235841239588649,0.5246913580246914,fbc,Tsinghua,videos
KNN,Euler,0.04121541976928711,16,4.867414474487305,0.5165895061728395,0.5127999404253545,0.5158506209035729,0.5165895061728395,fbc,Tsinghua,videos
KNN,Euler,0.05594658851623535,17,3.7774267196655273,0.5212191358024691,0.5167029122849295,0.5201705854941853,0.521219135802469,fbc,Tsinghua,videos
KNN,Euler,0.04301953315734863,18,3.782233715057373,0.5069444444444444,0.5013387061169884,0.5023433881539378,0.5069444444444444,fbc,Tsinghua,videos
KNN,Euler,0.03954458236694336,19,3.853485107421875,0.5451388888888888,0.5389440834940467,0.5420221764498687,0.5451388888888888,fbc,Tsinghua,videos
DT,Euler,19.40678334236145,0,0.015668153762817383,0.5582561728395061,0.5567654914571423,0.5557672715937144,0.5582561728395061,fbc,Tsinghua,videos
DT,Euler,15.558388471603394,1,0.01172018051147461,0.5621141975308642,0.5621615780489806,0.5631983035532971,0.5621141975308642,fbc,Tsinghua,videos
DT,Euler,15.460015058517456,2,0.010111570358276369,0.5474537037037037,0.5473772224505411,0.5484020299756732,0.5474537037037037,fbc,Tsinghua,videos
DT,Euler,16.074803352355953,3,0.011061668395996094,0.5462962962962963,0.5454417679560669,0.5455408310918348,0.5462962962962963,fbc,Tsinghua,videos
DT,Euler,15.807925939559937,4,0.012349367141723631,0.5447530864197531,0.5439242798159711,0.5435841743882653,0.5447530864197531,fbc,Tsinghua,videos
DT,Euler,19.388313770294193,5,0.011823654174804688,0.5532407407407407,0.5518265072165653,0.5510494624832203,0.5532407407407408,fbc,Tsinghua,videos
DT,Euler,19.202426195144653,6,0.009941339492797852,0.5389660493827161,0.539281744060887,0.5401148739940828,0.5389660493827162,fbc,Tsinghua,videos
DT,Euler,18.57830548286438,7,0.012818336486816406,0.5474537037037037,0.5485097408469292,0.5505313897130455,0.5474537037037037,fbc,Tsinghua,videos
DT,Euler,16.00455904006958,8,0.0093536376953125,0.5393518518518519,0.538901511326356,0.5391376989113755,0.5393518518518519,fbc,Tsinghua,videos
DT,Euler,17.556591033935547,9,0.009363651275634766,0.5578703703703703,0.5586526935379483,0.5597485394621367,0.5578703703703703,fbc,Tsinghua,videos
DT,Euler,15.643377542495728,10,0.014841318130493162,0.5748456790123457,0.5748618195010439,0.5751054868992957,0.5748456790123456,fbc,Tsinghua,videos
DT,Euler,15.642061948776245,11,0.009394407272338869,0.5586419753086421,0.557502676898261,0.5566982462037487,0.5586419753086421,fbc,Tsinghua,videos
DT,Euler,15.47734522819519,12,0.008772134780883789,0.5443672839506173,0.5455053520022998,0.5474560618864285,0.5443672839506173,fbc,Tsinghua,videos
DT,Euler,18.804406881332397,13,0.008779287338256836,0.5532407407407407,0.552270693030115,0.5520319710454599,0.5532407407407407,fbc,Tsinghua,videos
DT,Euler,18.91542863845825,14,0.008826017379760742,0.5532407407407407,0.5529578084762622,0.5533664606942296,0.5532407407407408,fbc,Tsinghua,videos
DT,Euler,17.8792233467102,15,0.008951425552368164,0.5482253086419753,0.5485424414888113,0.5495398461867886,0.5482253086419752,fbc,Tsinghua,videos
DT,Euler,15.57868719100952,16,0.008720636367797852,0.5482253086419753,0.5486426890262671,0.5496115072673854,0.5482253086419754,fbc,Tsinghua,videos
